Uniprot_A	Uniprot_B	Interaction	Protein_A_idx	Protein_B_idx
P12277	P13639	1	699	183
P41159	P54646	1	424	165
P35568	Q9Y4H2	1	113	213
P42336	P63000	1	695	44
P07900	P19525	1	637	674
P07900	P08047	1	637	583
P07900	P29475	1	637	302
P62993	P78352	1	231	81
P01023	P01137	1	781	314
O00499	P05067	1	36	264
P05164	Q6P1J6	1	629	16
O60733	P36956	1	460	320
P19838	P34932	1	492	625
P00533	Q03135	1	322	717
P10144	P46531	1	364	269
P35520	Q13526	1	82	472
P49768	P55210	1	798	513
P11142	P12830	1	611	730
P00533	Q92870	1	322	819
P42574	Q13492	1	817	540
P08172	Q01105	1	160	309
P13501	P18031	1	680	19
P28482	P36956	1	558	320
O00429	P60174	1	440	544
P14174	P19320	1	462	58
P41235	Q14994	1	503	257
O00418	P13639	1	659	183
P01009	P11142	1	332	611
P02511	P07196	1	555	159
P00519	P63104	1	782	295
O15524	O75553	1	507	445
P07900	P10809	1	637	529
P00533	P19525	1	322	674
P00441	P11586	1	361	187
P06213	Q15165	1	124	372
P05067	Q96LT7	1	264	43
P19320	Q9Y2Q3	1	58	169
P38936	P56524	1	564	504
P04271	P04637	1	417	723
P10144	P55210	1	364	513
P04278	P25705	1	423	785
P03372	P19838	1	682	492
P01034	P07858	1	581	37
P10636	P31749	1	588	2
P01241	P11586	1	120	187
P01019	P11021	1	94	812
P02741	P27361	1	576	180
P49768	Q99828	1	798	215
P04637	P06703	1	723	250
P25705	P63104	1	785	295
P01106	Q9UM47	1	601	8
P04637	P36956	1	723	320
P04637	Q07812	1	723	773
P26599	P63104	1	742	295
P09651	P21333	1	78	489
O15294	P38398	1	177	551
Q96LZ7	Q96TC7	1	404	17
Q96T58	Q9ULK4	1	661	799
P12830	P35613	1	730	457
O14757	P04637	1	487	723
P02545	P60709	1	42	181
P04275	Q96CV9	1	420	774
Q96P20	Q9UBN7	1	254	722
P04792	P19320	1	484	58
P11021	P63104	1	812	295
P18031	Q15392	1	19	655
P07741	P09622	1	550	776
P00441	P13639	1	361	183
O60858	P55072	1	396	495
P68133	Q6XZF7	1	329	112
P08047	P08253	1	583	72
O75553	Q13526	1	445	472
P02545	P04637	1	42	723
P42858	P55212	1	64	515
P06241	Q9Y5K6	1	816	91
P09622	P61086	1	776	116
P68133	Q16082	1	329	25
P28482	Q96TC7	1	558	17
P02774	P60709	1	649	181
P38398	Q16236	1	551	315
P02751	P11142	1	333	611
P17600	P46108	1	294	686
P04271	P10636	1	417	588
P18031	P60709	1	19	181
O60674	P09619	1	354	194
P07550	P0DP24	1	664	70
P31749	Q92793	1	2	480
P00519	P27348	1	782	500
P05067	P78362	1	264	531
P14859	P19793	1	539	323
P10144	Q9Y5K6	1	364	91
P02647	P02768	1	771	49
P04406	P11142	1	326	611
P31749	P42858	1	2	64
P17676	Q92793	1	783	480
P07741	P19320	1	550	58
P06702	P40763	1	251	190
P04150	P17676	1	486	783
P04792	Q9UKG1	1	484	378
P02647	P02751	1	771	333
Q16082	Q9NX09	1	25	255
O14757	P38398	1	487	551
P51587	P62993	1	105	231
Q92731	Q9UKX3	1	312	585
Q07954	Q15485	1	163	292
P00519	P11142	1	782	611
Q13501	Q96CV9	1	675	774
P02766	Q9UQB3	1	53	1
P07550	P13639	1	664	183
P28482	P40763	1	558	190
P00533	P42858	1	322	64
P08047	P60174	1	583	544
P29475	P78352	1	302	81
P0CG47	P27348	1	709	500
P10809	P42574	1	529	817
P04629	Q02790	1	171	192
P28482	P49841	1	558	412
P09651	P35222	1	78	345
P49841	Q13501	1	412	675
P01106	Q9H2P0	1	601	318
P01023	P11021	1	781	812
P14136	Q16539	1	485	759
P11926	Q92993	1	367	755
P23945	P25098	1	705	182
O00213	Q92870	1	729	819
P54253	Q96T58	1	362	661
P04637	Q96EB6	1	723	153
P11142	Q15628	1	611	745
P12830	P30041	1	730	223
P00533	P17676	1	322	783
O15524	P04637	1	507	723
P10636	P43004	1	588	796
P58004	Q06830	1	653	341
P08138	Q13501	1	346	675
P14780	P16070	1	516	538
P20700	P63104	1	400	295
P01137	P04637	1	314	723
P05067	P13693	1	264	10
P08254	P13500	1	71	681
P11142	Q13469	1	611	111
P35558	P60709	1	348	181
P21333	P35613	1	489	457
P07550	Q9HAB3	1	664	166
P06493	P55072	1	559	495
P01019	P04637	1	94	723
P04637	Q9H9B1	1	723	410
P04114	P11142	1	591	611
P10415	P63098	1	634	448
P02751	Q92945	1	333	687
P02768	P05155	1	49	508
P01023	P05090	1	781	298
P55072	Q14573	1	495	713
P01106	P04792	1	601	484
P03372	P20226	1	682	525
P10809	P60709	1	529	181
P29466	Q13153	1	552	102
P12830	P13639	1	730	183
P04637	P11597	1	723	530
P23443	Q13153	1	379	102
P78352	Q7LC44	1	81	100
P46108	P54253	1	686	362
P02545	P38398	1	42	551
P08865	P35222	1	518	345
P06493	P51587	1	559	105
P19838	Q13867	1	492	247
P04629	Q00535	1	171	32
P10909	Q9H4A3	1	772	563
P18054	P47712	1	144	273
P25942	Q12933	1	561	41
P09038	P29466	1	347	552
P17735	P28799	1	406	206
P02751	P06493	1	333	559
P01023	P05067	1	781	264
P01106	Q13315	1	601	726
P06733	P07237	1	368	535
P37840	P42858	1	173	64
P02649	P04114	1	59	591
P02751	P62753	1	333	18
P04150	P63165	1	486	577
P04637	Q9UBK2	1	723	711
P37840	P45983	1	173	375
P02787	P20339	1	654	744
P04278	P41222	1	423	721
P11717	Q96QK1	1	669	801
P00441	P09104	1	361	393
P63165	Q96QC0	1	577	201
P00519	P38398	1	782	551
P09651	Q9P2Q2	1	78	738
P28482	P37840	1	558	173
P23297	Q02790	1	562	192
P19793	P37231	1	323	259
P46108	Q9UQC2	1	686	245
P01137	P21333	1	314	489
P08069	Q9Y4H2	1	217	213
P02647	P05091	1	771	299
P00533	P14174	1	322	462
P11142	P17735	1	611	406
P31749	Q92945	1	2	687
P63098	Q08209	1	448	74
P00519	P10809	1	782	529
O14920	P08138	1	652	346
P40763	Q13526	1	190	472
P02766	Q9BRK5	1	53	604
P12830	P31749	1	730	2
P05067	Q13148	1	264	691
P04629	P20700	1	171	400
Q13127	Q13526	1	141	472
P48061	P61073	1	84	557
P10275	Q9UKG1	1	54	378
P48730	P56817	1	228	175
P00533	Q13451	1	322	439
O95477	P46939	1	688	517
P23443	P27361	1	379	180
P02787	P05091	1	654	299
O00499	P50570	1	36	127
P01033	P14780	1	85	516
P01106	P04637	1	601	723
O43426	P29323	1	161	763
P27361	P40763	1	180	190
P04792	P27797	1	484	221
Q12857	Q9H2P0	1	303	318
P63104	Q9NRI5	1	295	360
P14859	P17096	1	539	342
P28482	Q13501	1	558	675
P46527	P53779	1	512	172
P04083	P19838	1	450	492
P46531	Q13131	1	269	373
P04150	P37231	1	486	259
P04083	P04792	1	450	484
P19838	Q92993	1	492	755
P07339	P17936	1	327	86
P02751	Q08752	1	333	416
P09619	Q99933	1	194	24
O00213	P98164	1	729	786
P06733	Q01105	1	368	309
P01903	Q9NZJ5	1	29	493
P10275	Q92993	1	54	755
P35558	Q8IXJ6	1	348	195
P04278	Q8N6Q3	1	423	635
P46531	Q13526	1	269	472
P08865	P26599	1	518	742
P04629	P10253	1	171	787
P05067	Q05193	1	264	108
Q99523	Q9UJY5	1	647	606
P06213	Q13501	1	124	675
P00533	P04792	1	322	484
P42858	Q05193	1	64	108
P08247	P62993	1	677	231
O14939	P23443	1	430	379
P41235	Q9ULK4	1	503	799
P07900	P10415	1	637	634
P54257	Q92993	1	241	755
P10636	P63104	1	588	295
P52732	P62753	1	381	18
P00533	P02751	1	322	333
P01584	P18146	1	574	256
P02649	P08254	1	59	71
P51671	P60174	1	34	544
P25705	Q99714	1	785	511
P21796	P30041	1	401	223
P28065	Q03519	1	425	433
P02741	Q15485	1	576	292
Q13627	Q92793	1	490	480
P08047	P42858	1	583	64
P35222	P41235	1	345	503
P01106	P30047	1	601	38
P54646	Q13155	1	165	651
P12004	P51587	1	814	105
P08047	P51948	1	583	740
P25445	P63165	1	438	577
P16220	P42858	1	468	64
P05121	P35228	1	541	350
P24752	Q99720	1	496	640
P04629	P07237	1	171	535
P17676	Q9H3D4	1	783	125
P29323	Q16539	1	763	759
P04637	Q99933	1	723	24
P00533	P25098	1	322	182
P37231	Q9UBK2	1	259	711
P04629	P42336	1	171	695
P03372	P27361	1	682	180
P11021	P19320	1	812	58
P63165	Q16236	1	577	315
P09651	P35228	1	78	350
P49768	Q9Y2W7	1	798	663
P01019	P62993	1	94	231
P21917	P62993	1	673	231
Q00059	Q13469	1	524	111
P11021	P55210	1	812	513
P08670	Q13501	1	469	675
P12830	Q9UQN3	1	730	355
P36957	Q16539	1	319	759
P06733	P11142	1	368	611
O96008	P11712	1	268	666
P10909	Q04656	1	772	248
P00441	Q13501	1	361	675
P42858	P55072	1	64	495
P04792	Q07866	1	484	804
P10909	P35670	1	772	706
Q01094	Q13315	1	617	726
O14867	P51587	1	289	105
P08670	Q9BXM7	1	469	218
P63000	Q5S007	1	44	133
Q13148	Q13501	1	691	675
P23297	Q15109	1	562	325
P18848	P40763	1	411	190
P01100	P01106	1	602	601
P38398	Q06830	1	551	341
P06493	P16949	1	559	235
P00533	P45983	1	322	375
P09619	P18031	1	194	19
P01160	P80188	1	795	702
P42345	Q12933	1	720	41
P10275	Q15650	1	54	777
Q07954	Q92993	1	163	755
P10909	P11021	1	772	812
P00533	P41222	1	322	721
O14920	Q13315	1	652	726
P08670	P14735	1	469	69
O43889	P05155	1	436	508
P29274	P41594	1	284	748
P63104	Q13469	1	295	111
P06213	P60709	1	124	181
P68133	Q92542	1	329	690
P08047	P18146	1	583	256
P35638	Q92793	1	805	480
P02751	P17096	1	333	342
P03372	Q92993	1	682	755
P07900	P19438	1	637	265
P68363	Q13148	1	3	691
P00450	P00747	1	607	383
P13639	P37198	1	183	385
P09936	P11142	1	475	611
Q13148	Q92945	1	691	687
P02545	Q13155	1	42	651
P28482	P62993	1	558	231
P02649	P98155	1	59	227
P15104	P28223	1	578	313
P28223	Q14416	1	313	46
P19320	P38646	1	58	351
P01009	P55072	1	332	495
P01100	P15036	1	602	304
P01100	P22415	1	602	708
Q16555	Q9NRI5	1	305	360
P31749	Q13153	1	2	102
O00206	P34932	1	143	625
P01100	P35638	1	602	805
P00533	P10809	1	322	529
P09622	Q92731	1	776	312
P04150	Q03135	1	486	717
P01034	P02768	1	581	49
P12277	P31749	1	699	2
Q16643	Q9UNQ0	1	466	267
O15524	P09603	1	507	0
P06241	Q9UBN7	1	816	722
P00750	P05121	1	157	541
P50570	P62993	1	127	231
P06730	Q13541	1	369	599
O60502	P04629	1	204	171
P0CG47	P10636	1	709	588
P00519	P78362	1	782	531
P04629	P08575	1	171	9
P49841	P63104	1	412	295
P02545	P78362	1	42	531
P42858	Q92870	1	64	819
P05067	P30519	1	264	263
P16220	Q13469	1	468	111
P00533	P27797	1	322	221
P17302	Q03135	1	765	717
P01106	P38398	1	601	551
P04629	Q14195	1	171	670
P54253	P55072	1	362	495
P06733	P31749	1	368	2
P31749	P60709	1	2	181
P31749	Q13451	1	2	439
P35568	P42345	1	113	720
P04150	Q01105	1	486	309
P02751	P07339	1	333	327
O00548	Q9UM47	1	434	8
P01023	P32119	1	781	548
P01024	P02774	1	780	649
O96017	P05093	1	499	297
P00533	Q9UBN7	1	322	722
P05067	P23443	1	264	379
P11021	P12830	1	812	730
P16220	Q9Y2W7	1	468	663
P14555	P21980	1	338	210
P06493	P36957	1	559	319
P02545	P09874	1	42	752
P55055	Q13555	1	128	797
P04637	P11473	1	723	311
P13639	P55210	1	183	513
P19438	Q8WXG6	1	265	219
P01375	Q03135	1	692	717
P11021	P14136	1	812	485
P01024	P11215	1	780	405
P00519	Q06830	1	782	341
P04278	P62993	1	423	231
P17600	P62993	1	294	231
Q13501	Q13555	1	675	797
P27361	Q92793	1	180	480
P31749	Q7KZI7	1	2	382
P49841	Q7KZI7	1	412	382
P04406	P60174	1	326	544
Q12933	Q5S007	1	41	133
P37198	P55072	1	385	495
P07237	Q99714	1	535	511
P45983	P46527	1	375	512
P01106	P28482	1	601	558
P01106	Q9UPX8	1	601	61
P41970	P46108	1	376	686
O96017	P38398	1	499	551
P05067	P53779	1	264	172
P24752	P26599	1	496	742
P06213	Q07666	1	124	746
Q13526	Q9H3D4	1	472	125
P19793	P55055	1	323	128
P31749	P42336	1	2	695
P38646	Q96AC1	1	351	77
P10275	P62993	1	54	231
P05067	Q9BRK5	1	264	604
P38398	Q92793	1	551	480
P08047	P11142	1	583	611
P11021	Q13501	1	812	675
P04637	Q15303	1	723	638
P01375	P10909	1	692	772
P04179	P05091	1	110	299
P35568	Q96EB6	1	113	153
P63104	Q96TC7	1	295	17
P08865	P0DP24	1	518	70
P18031	P35222	1	19	345
P19438	P63165	1	265	577
P27348	P35610	1	500	458
P13639	Q5S007	1	183	133
P29323	Q05586	1	763	768
P07900	P22694	1	637	806
P04629	Q07666	1	171	746
P38398	Q06546	1	551	384
P04629	P08670	1	171	469
P21980	P42858	1	210	64
Q07869	Q92793	1	809	480
P18848	Q9UIK4	1	411	600
P49815	Q13526	1	285	472
P00533	P06396	1	322	441
O94811	Q9UBN7	1	628	722
Q15628	Q5S007	1	745	133
P21554	P29274	1	631	284
P41235	Q9UBK2	1	503	711
P22735	Q86UG4	1	63	271
P36956	Q92673	1	320	11
O15294	P25942	1	177	561
P21796	P38646	1	401	351
P05067	P26599	1	264	742
P17676	P19838	1	783	492
P00533	P01100	1	322	602
P02545	P19320	1	42	58
P38398	Q14764	1	551	619
P21333	Q13555	1	489	797
P06733	Q99714	1	368	511
P09601	Q86TM6	1	418	770
P07339	P09651	1	327	78
P06733	P22303	1	368	451
P40763	P47712	1	190	273
Q16643	Q6XZF7	1	466	112
P20700	P63000	1	400	44
Q03181	Q92769	1	679	683
O14920	P50222	1	652	437
P05067	P78536	1	264	464
P01023	P01375	1	781	692
P00533	P42704	1	322	386
O43464	P49768	1	55	798
P06730	P09651	1	369	78
P14136	P48681	1	485	733
O96017	P16949	1	499	235
O75436	Q9UMX0	1	483	403
P48736	P61073	1	233	557
P04406	Q92993	1	326	755
P03372	P56524	1	682	504
Q16236	Q92793	1	315	480
P20810	P42574	1	545	817
P04629	P0CG47	1	171	709
P14136	P49768	1	485	798
P02649	Q14114	1	59	357
P20336	Q9UQ26	1	737	536
P08473	P11586	1	15	187
P09874	Q13131	1	752	373
Q13315	Q13541	1	726	599
P08047	P38398	1	583	551
P50570	P51681	1	127	519
O15294	P08047	1	177	583
Q13469	Q5S007	1	111	133
P41235	Q13310	1	503	546
P11473	P28482	1	311	558
P01106	P35222	1	601	345
P01106	Q9UQ26	1	601	536
P28799	Q16643	1	206	466
P19793	Q9UBK2	1	323	711
P11021	P37198	1	812	385
P48681	Q15078	1	733	293
P23443	P42345	1	379	720
P49841	Q12933	1	412	41
Q14195	Q9NRI5	1	670	360
P78352	Q13224	1	81	409
P78509	Q13501	1	671	675
P35568	Q03135	1	113	717
P46108	Q01105	1	686	309
Q07666	Q8TF42	1	746	454
P12830	Q9NZC7	1	730	148
P12004	P28340	1	814	580
P06241	P09619	1	816	194
O43889	P17302	1	436	765
P02649	P05067	1	59	264
P35222	Q96EB6	1	345	153
P10809	P42858	1	529	64
O14654	P42336	1	594	695
P11166	P27797	1	579	221
P78362	Q96T58	1	531	661
P02686	Q13501	1	95	675
P11802	P38936	1	170	564
P25490	P46531	1	506	269
P26599	Q99714	1	742	511
P42858	P54257	1	64	241
P09936	P35222	1	475	345
O15350	P42704	1	789	386
P04792	Q96CV9	1	484	774
P19838	Q06830	1	492	341
P04637	Q6ZW49	1	723	568
O14757	P38936	1	487	564
P41970	P45983	1	376	375
P63104	Q96AC1	1	295	77
P02768	P05067	1	49	264
P02768	P27169	1	49	136
P14136	P23297	1	485	562
P01160	P03372	1	795	682
P02649	P29474	1	59	301
P17302	Q12800	1	765	174
P03372	P23560	1	682	662
P01023	P07858	1	781	37
P08047	P62993	1	583	231
P04406	P05067	1	326	264
P49841	Q01094	1	412	617
P00738	P11215	1	710	405
Q07954	Q9UM47	1	163	8
P23443	Q13541	1	379	599
P30041	Q99714	1	223	511
P08069	P35568	1	217	113
O60502	P49810	1	204	283
P04798	Q13492	1	481	540
P22415	Q12933	1	708	41
P07900	P25705	1	637	785
P12004	P13500	1	814	681
P08697	P21980	1	595	210
P37840	Q13501	1	173	675
P01100	Q01105	1	602	309
Q13148	Q92879	1	691	811
P06733	P60174	1	368	544
P13987	Q16643	1	261	466
O75553	P98164	1	445	786
P07101	P27361	1	106	180
P18031	P35568	1	19	113
P04637	P06396	1	723	441
P54646	Q9UI47	1	165	377
P03956	P17936	1	461	86
P08473	P10275	1	15	54
P01023	P10145	1	781	482
P02751	P02787	1	333	654
P08069	Q9Y2W7	1	217	663
P07858	Q16082	1	37	25
P55072	Q05639	1	495	274
P02545	Q9Y287	1	42	510
P07900	Q9NZJ5	1	637	493
P07900	P09651	1	637	78
O95433	P05067	1	632	264
P63104	Q06830	1	295	341
P00519	Q99933	1	782	24
P21980	P60709	1	210	181
P55072	Q9UBN7	1	495	722
P36956	Q13315	1	320	726
P38398	P51948	1	551	740
O15350	Q96EB6	1	789	153
P10636	P60709	1	588	181
P03372	Q01130	1	682	463
P19320	Q13057	1	58	13
Q05639	Q92731	1	274	312
P55072	P63165	1	495	577
P49716	Q01094	1	491	617
O43889	Q16236	1	436	315
P02656	P02768	1	196	49
P05067	Q9NYY3	1	264	672
P00441	Q9UBN7	1	361	722
P03372	P35222	1	682	345
Q9NRI5	Q9NX95	1	360	494
P10636	P10644	1	588	636
P05067	Q08752	1	264	416
P23560	Q99523	1	662	647
P18848	Q9NRI5	1	411	360
P01106	P03372	1	601	682
P09874	Q15021	1	752	103
O96008	Q9NP58	1	268	476
O14920	Q13501	1	652	675
P02751	P20226	1	333	525
Q12933	Q9UQN3	1	41	355
P29466	Q14116	1	552	741
P22607	P43235	1	597	716
Q00535	Q01105	1	32	309
P25445	P35222	1	438	345
O00429	P32119	1	440	548
P25445	Q9UNN5	1	438	126
P04637	P27348	1	723	500
P00519	Q05193	1	782	108
P02751	P05067	1	333	264
P08684	P11712	1	413	666
P32119	P63104	1	548	295
Q15165	Q9BZC7	1	372	554
Q92673	Q9UJY5	1	11	606
P31749	Q15118	1	2	39
P10909	P78362	1	772	531
P12277	P20810	1	699	545
P02545	P21333	1	42	489
P16070	Q13501	1	538	675
P19838	P25490	1	492	506
P02654	P02768	1	753	49
Q06830	Q07812	1	341	773
O75581	P49841	1	21	412
P09651	Q9NZT1	1	78	610
Q14457	Q9ULZ3	1	725	656
P04792	Q02790	1	484	192
P04637	P38936	1	723	564
P00533	P62993	1	322	231
P36956	Q92731	1	320	312
P02545	P04629	1	42	171
P09651	P38646	1	78	351
P08670	P42574	1	469	817
P12004	Q9UBN7	1	814	722
P04406	P37840	1	326	173
P0CG47	P49841	1	709	412
P04637	P42858	1	723	64
P01100	P54646	1	602	165
P00747	P02751	1	383	333
Q92769	Q96T58	1	683	661
O94811	Q01959	1	628	427
P06241	P07900	1	816	637
P21333	P46108	1	489	686
P25490	P56524	1	506	504
O14757	P63104	1	487	295
P27348	P56524	1	500	504
P04637	Q14764	1	723	619
P09619	P40763	1	194	190
O95197	P10415	1	757	634
P04062	Q15392	1	618	655
P05067	Q9UQF2	1	264	678
P08670	Q92731	1	469	312
P10275	Q96EB6	1	54	153
P35610	P60174	1	458	544
P42858	Q13501	1	64	675
P07237	P78417	1	535	191
P11717	P19320	1	669	58
P17302	P63104	1	765	295
O96017	P01100	1	499	602
P29466	P51811	1	552	650
Q03181	Q9UBK2	1	679	711
P36957	Q99714	1	319	511
Q15650	Q92731	1	777	312
Q13555	Q16643	1	797	466
P31749	P55072	1	2	495
P04792	P34932	1	484	625
P10415	Q16539	1	634	759
P18848	P20226	1	411	525
P02751	P09651	1	333	78
P25490	P34932	1	506	625
P07900	Q16620	1	637	715
P17096	Q92769	1	342	683
O00116	P04629	1	380	171
P03372	Q92731	1	682	312
O00429	P04629	1	440	171
P38398	Q07666	1	551	746
O00213	Q92993	1	729	755
P38936	Q15078	1	564	293
P09622	P13639	1	776	183
P02787	P14416	1	654	334
P30041	P35610	1	223	458
P38398	Q96QK1	1	551	801
P04629	P24752	1	171	496
P02511	P14136	1	555	485
P08670	P54257	1	469	241
P01100	P04155	1	602	488
P06733	P21399	1	368	249
P04792	Q16539	1	484	759
P37231	P56524	1	259	504
P52732	Q8IUH3	1	381	565
P29466	Q16236	1	552	315
P10809	Q9UQ35	1	529	432
O00213	P05067	1	729	264
P34932	P35228	1	625	350
P35052	P62993	1	645	231
P34932	P38398	1	625	551
P19320	P50570	1	58	127
O95760	Q14194	1	704	667
P14778	P18510	1	791	90
P56817	Q92542	1	175	690
P05067	Q16739	1	264	328
P62993	P63000	1	231	44
P62993	P63104	1	231	295
P04406	P38936	1	326	564
P02751	P07384	1	333	754
P01009	P41235	1	332	503
P17600	Q00535	1	294	32
P62993	Q9H2E6	1	231	727
P20339	P49815	1	744	285
P20700	P55212	1	400	515
P02545	Q9NZC7	1	42	148
P02766	P08670	1	53	469
P02649	P02768	1	59	49
P05067	Q86TM6	1	264	770
O14939	P06241	1	430	816
P00533	P08670	1	322	469
P12830	Q9Y6M5	1	730	790
P00533	Q16539	1	322	759
O95433	Q02790	1	632	192
P62993	Q08209	1	231	74
P35222	P49768	1	345	798
O14920	P19525	1	652	674
P22607	P98160	1	597	135
P49841	Q00535	1	412	32
O15350	Q92769	1	789	683
P20339	Q5S007	1	744	133
P08865	Q05639	1	518	274
Q01105	Q9UNN5	1	309	126
Q9NWQ8	Q9Y2Q3	1	592	169
P38398	Q96S59	1	551	657
P04629	P05198	1	171	207
P05067	Q01105	1	264	309
P00519	P68133	1	782	329
P62993	Q9NR96	1	231	808
P00738	P62993	1	710	231
P35869	Q16236	1	27	315
O60603	P08571	1	317	12
O14556	P05067	1	45	264
Q12933	Q13526	1	41	472
P09651	Q13148	1	78	691
P01375	Q8N165	1	692	643
P18031	Q03135	1	19	717
P11021	Q6UXS9	1	812	612
P25098	Q9UBN7	1	182	722
P12004	Q5S007	1	814	133
P05067	Q13155	1	264	651
P10809	P34932	1	529	625
P07550	Q07866	1	664	804
P49815	Q03135	1	285	717
P68363	P78362	1	3	531
P26599	Q13155	1	742	651
P36957	Q5TCY1	1	319	67
O00499	O14654	1	36	594
P07339	Q16082	1	327	25
P31749	Q9UBK2	1	2	711
Q15257	Q7KZI7	1	234	382
O14558	P37840	1	40	173
P04629	P09172	1	171	387
Q14114	Q9UQF2	1	357	678
P08651	P16220	1	96	468
P45983	Q13867	1	375	247
P13639	P62753	1	183	18
P63104	Q9Y4H2	1	295	213
P38398	P54646	1	551	165
P06733	P27797	1	368	221
P05093	P08069	1	297	217
P00519	Q14511	1	782	97
P03372	P28065	1	682	425
O00429	P08670	1	440	469
P35520	Q96S59	1	82	657
P05067	P06396	1	264	441
P04629	Q8IV08	1	171	633
P17600	Q92993	1	294	755
P05067	Q92876	1	264	800
P01019	P30556	1	94	359
P19838	Q01094	1	492	617
P14735	Q8IVL6	1	69	33
P45983	Q12800	1	375	174
O00213	P00519	1	729	782
P08865	P09651	1	518	78
P12830	Q16236	1	730	315
P38398	Q9BXW9	1	551	87
P06858	P11597	1	35	530
P02751	P16070	1	333	538
O14867	P38398	1	289	551
O14757	Q13469	1	487	111
P01033	P08833	1	85	646
P07900	Q13153	1	637	102
P21333	P51587	1	489	105
P20338	Q13526	1	743	472
P04637	Q7KZI7	1	723	382
P15104	P19838	1	578	492
P11473	Q99933	1	311	24
P04792	P46108	1	484	686
P02751	P26599	1	333	742
P16284	P35052	1	290	645
O14920	P38646	1	652	351
P08253	P29323	1	72	763
P01344	Q9UNN5	1	344	126
P06850	P34998	1	31	703
Q13148	Q6ZW49	1	691	568
Q12933	Q14457	1	41	725
P06730	P07384	1	369	754
P14735	P48681	1	69	733
P08133	P60709	1	349	181
P38936	P55055	1	564	128
P06733	P38646	1	368	351
P09874	Q9ULK4	1	752	799
P05067	Q92542	1	264	690
P10275	P46108	1	54	686
Q9H3D4	Q9NZC7	1	125	148
P06241	P29323	1	816	763
O14654	P19838	1	594	492
P46527	P63104	1	512	295
P05067	P38936	1	264	564
P27348	P54868	1	500	262
P12277	P21796	1	699	401
P10145	P29459	1	482	761
P18848	Q16236	1	411	315
P05362	P11215	1	230	405
P04637	P25490	1	723	506
P35670	Q02297	1	706	203
P09622	P32119	1	776	548
O00767	P55072	1	62	495
P16070	Q03135	1	538	717
P04792	P38398	1	484	551
P78362	Q13310	1	531	546
P10809	P15104	1	529	578
P18848	P20700	1	411	400
P19838	P49841	1	492	412
O15524	P00533	1	507	322
P35222	Q13526	1	345	472
P60880	Q7Z6L0	1	7	244
P54253	P63104	1	362	295
P03372	Q15650	1	682	777
P29466	Q9Y2G2	1	552	145
P02545	P62753	1	42	18
P00533	Q14114	1	322	357
P17600	P37840	1	294	173
P02545	P29972	1	42	287
P05019	P17936	1	505	86
P10909	Q6ZW49	1	772	568
P04629	Q04656	1	171	248
P12277	P36957	1	699	319
P11021	Q8TF42	1	812	454
Q01130	Q6ZW49	1	463	568
O96018	P0CG47	1	509	709
O00499	Q05193	1	36	108
P05067	Q96QC0	1	264	201
P04062	P10809	1	618	529
P04637	P62753	1	723	18
P07550	P11586	1	664	187
P05067	P08069	1	264	217
P04629	Q13155	1	171	651
P00533	P63104	1	322	295
P35222	P42336	1	345	695
P38936	Q9ULV3	1	564	232
P53384	Q9UMX0	1	123	403
P05230	P35052	1	572	645
P09874	Q96EB6	1	752	153
P00519	P09874	1	782	752
P0CG47	P37840	1	709	173
P01375	P07196	1	692	159
P04792	Q9NZC7	1	484	148
P54257	Q08752	1	241	416
P08473	P46939	1	15	517
P00533	P37231	1	322	259
P08913	P63104	1	281	295
P01344	P06213	1	344	124
P01106	Q13501	1	601	675
P04629	P50570	1	171	127
P23945	P36575	1	705	792
Q16643	Q9UBH6	1	466	154
P02751	P60709	1	333	181
P19438	Q07666	1	265	746
P09622	P30041	1	776	223
O95433	P31749	1	632	2
Q02297	Q15303	1	203	638
P35613	Q86TM6	1	457	770
P35222	P42858	1	345	64
O15294	P37198	1	177	385
P63165	Q92993	1	577	755
P01275	P01308	1	222	246
O15524	P00519	1	507	782
P25490	P38398	1	506	551
P04629	Q9UNN5	1	171	126
